city_id,country_code,zip_postal_code,D,f0_
6409,DE,,2017-11-08,1784
3803,UK,,2017-11-08,11880
4280,UK,,2017-11-08,1100
3900,UK,,2017-11-08,1135
4311,UK,,2017-11-08,763
4242,UK,,2017-11-08,5221
3709,UK,,2017-11-08,2520
5699,DE,,2017-11-08,1719
6779,DE,,2017-11-08,382
5999,DE,,2017-11-08,444
5830,DE,,2017-11-08,1027
4471,UK,,2017-11-08,65
29200,CZ,,2017-11-08,1
6324,DE,,2017-11-08,111
4635,UK,,2017-11-08,49
29372,RU,,2017-11-08,1
4570,UK,,2017-11-08,24
5681,DE,,2017-11-18,4824
3720,UK,,2017-11-18,1903
4113,UK,,2017-11-18,2151
4349,UK,,2017-11-18,893
6005,DE,,2017-11-18,349
5822,DE,,2017-11-18,1056
30553,DE,,2017-11-18,472
6408,DE,,2017-11-18,474
4092,UK,,2017-11-18,590
46866,DE,,2017-11-18,2292
6787,DE,,2017-11-18,158
5856,DE,,2017-11-18,999
6695,DE,,2017-11-18,397
4410,UK,,2017-11-18,81
5797,DE,,2017-11-18,635
5808,DE,,2017-11-18,861
5854,DE,,2017-11-18,315
6730,DE,,2017-11-18,85
4111,UK,,2017-11-18,10
3814,UK,,2017-10-07,1121
3763,UK,,2017-10-07,12455
3699,UK,,2017-10-07,6567
3846,UK,,2017-10-07,577
3749,UK,,2017-10-07,1563
4595,UK,,2017-10-07,305
5950,DE,,2017-11-18,4
3767,UK,,2017-10-07,572
4231,UK,,2017-10-07,1457
3851,UK,,2017-10-07,56
3813,UK,,2017-10-07,304
4045,UK,,2017-10-07,315
3781,UK,,2017-10-07,154
6240,DE,,2017-10-07,125
5999,DE,,2017-10-07,143
6003,DE,,2017-10-07,54
5904,DE,,2017-10-07,133
4248,UK,,2017-10-07,343
6081,DE,,2017-10-07,100
4100,UK,,2017-10-07,176
6675,DE,,2017-10-07,41
3954,UK,,2017-10-07,4
5838,DE,,2017-10-17,3696
6454,DE,,2017-10-17,1708
6526,DE,,2017-10-17,2452
3946,UK,,2017-10-17,2965
3752,UK,,2017-10-17,47
3705,UK,,2017-10-17,5090
4412,UK,,2017-10-17,225
4286,UK,,2017-10-17,347
5789,DE,,2017-10-27,6979
5671,DE,,2017-10-27,8492
5722,DE,,2017-10-27,17292
6596,DE,,2017-10-17,2626
5781,DE,,2017-10-17,1352
6535,DE,,2017-10-17,742
3860,UK,,2017-10-27,4769
6273,DE,,2017-10-27,928
5863,DE,,2017-10-27,1281
6784,DE,,2017-10-27,150
6046,DE,,2017-10-27,1103
4595,UK,,2017-10-27,810
6419,DE,,2017-10-27,113
4564,UK,,2017-10-17,27
,RU,,2017-11-18,1
6000,DE,,2017-10-17,380
4218,UK,,2017-10-27,222
5802,DE,,2017-10-27,811
3938,UK,,2017-10-27,11
6110,DE,,2017-10-27,596
4644,UK,,2017-10-17,7
4575,UK,,2017-10-17,84
6560,DE,,2017-10-27,385
6412,DE,,2017-10-27,282
4643,UK,,2017-10-27,298
4298,UK,,2017-10-27,44
6571,DE,,2017-11-04,254
3807,UK,,2017-11-04,5340
4284,UK,,2017-10-27,190
4136,UK,,2017-10-17,58
4609,UK,,2017-10-17,4
4230,UK,,2017-10-27,13
3996,UK,,2017-11-04,926
4052,UK,,2017-11-04,183
6601,DE,,2017-11-04,204
6399,DE,,2017-11-04,704
6898,DE,,2017-11-04,302
4689,UK,,2017-11-04,353
4497,UK,,2017-11-04,626
6454,DE,,2017-11-04,271
6561,DE,,2017-11-04,404
4687,UK,,2017-10-27,27
6402,DE,,2017-11-04,41
,NL,,2017-11-04,22
6536,DE,,2017-11-04,9
4289,UK,,2017-11-14,2682
3730,UK,,2017-11-14,6959
6441,DE,,2017-11-14,1709
6804,DE,,2017-10-27,1
4172,UK,,2017-11-14,694
6084,DE,,2017-11-14,454
6738,DE,,2017-11-14,676
4012,UK,,2017-11-14,100
,,,2017-11-14,173570
4613,UK,,2017-10-27,6
6475,DE,,2017-11-14,170
5990,DE,,2017-11-14,602
4420,UK,,2017-11-14,49
4662,UK,,2017-11-14,18
6553,DE,,2017-11-14,175
4564,UK,,2017-11-14,49
13076,UA,,2017-11-14,7
33116,UK,,2017-11-14,70
5672,DE,,2017-11-13,123349
4563,UK,,2017-11-13,1087
5922,DE,,2017-11-13,413
3899,UK,,2017-11-13,1842
3982,UK,,2017-11-13,1076
6440,DE,,2017-11-13,2040
5863,DE,,2017-11-13,1372
5913,DE,,2017-11-13,109
6584,DE,,2017-11-13,266
6117,DE,,2017-11-13,1051
6547,DE,,2017-11-13,270
4488,UK,,2017-11-13,1889
5790,DE,,2017-11-13,348
5978,DE,,2017-11-13,555
3994,UK,,2017-11-13,586
48342,RO,,2017-11-04,1
4592,UK,,2017-11-14,2
3924,UK,,2017-11-13,265
4033,UK,,2017-11-13,69
6172,DE,,2017-11-13,76
7740,IT,,2017-11-14,1
6287,DE,,2017-11-23,3240
5771,DE,,2017-11-23,1637
3730,UK,,2017-11-23,2582
3817,UK,,2017-11-23,3920
3721,UK,,2017-11-23,2523
6369,DE,,2017-11-23,207
4027,UK,,2017-11-23,205
3879,UK,,2017-11-23,765
3941,UK,,2017-11-23,179
6137,DE,,2017-11-23,409
4059,UK,,2017-11-23,146
6610,DE,,2017-11-13,6
6000,DE,,2017-11-23,22
5905,DE,,2017-11-23,254
4665,UK,,2017-11-23,46
6649,DE,,2017-11-23,43
6274,DE,,2017-11-23,51
,EG,,2017-11-13,3
6598,DE,,2017-11-23,21
4171,UK,,2017-11-23,9
4609,UK,,2017-11-13,4
6350,DE,,2017-10-12,68
6544,DE,,2017-10-12,504
4231,UK,,2017-10-12,1225
4199,UK,,2017-10-12,433
5712,DE,,2017-10-12,589
3838,UK,,2017-10-12,755
6802,DE,,2017-10-12,18
3907,UK,,2017-10-12,193
3741,UK,,2017-10-12,675
3849,UK,,2017-10-12,519
6454,DE,,2017-10-12,89
3941,UK,,2017-10-12,114
5755,DE,,2017-10-12,284
6453,DE,,2017-11-23,2
6351,DE,,2017-10-12,74
6605,DE,,2017-10-12,121
4629,UK,,2017-10-12,23
5888,DE,,2017-10-12,96
5780,DE,,2017-10-22,2737
6017,DE,,2017-10-22,3009
5796,DE,,2017-10-22,8608
5825,DE,,2017-10-22,2384
4059,UK,,2017-10-22,743
3827,UK,,2017-10-22,16152
3731,UK,,2017-10-22,7034
5883,DE,,2017-10-22,2166
3817,UK,,2017-10-22,3608
4070,UK,,2017-10-12,5
6438,DE,,2017-10-22,688
6404,DE,,2017-10-22,995
3941,UK,,2017-10-22,779
4488,UK,,2017-10-22,1844
5946,DE,,2017-10-12,16
6761,DE,,2017-10-22,341
4706,UK,,2017-10-22,473
4565,UK,,2017-10-12,4
6494,DE,,2017-10-22,172
6251,DE,,2017-10-22,174
5674,DE,,2017-10-31,14912
6497,DE,,2017-10-31,472
3697,UK,,2017-10-31,18570
3705,UK,,2017-10-31,8361
4517,UK,,2017-10-31,2168
4204,UK,,2017-10-31,1298
4640,UK,,2017-10-31,627
3709,UK,,2017-10-31,2180
4516,UK,,2017-10-31,385
4042,UK,,2017-10-22,85
6714,DE,,2017-10-22,5
6392,DE,,2017-10-31,1316
4311,UK,,2017-10-31,683
4260,UK,,2017-10-31,1924
3993,UK,,2017-10-31,334
6071,DE,,2017-10-31,494
4142,UK,,2017-10-31,128
5879,DE,,2017-10-31,836
5888,DE,,2017-10-31,263
6206,DE,,2017-10-31,315
5828,DE,,2017-10-31,108
4619,UK,,2017-10-31,30
4669,UK,,2017-10-31,60
6729,DE,,2017-10-31,51
3927,UK,,2017-10-31,17
4613,UK,,2017-10-12,1
3808,UK,,2017-11-07,2488
3821,UK,,2017-11-07,2433
6755,DE,,2017-11-07,247
5789,DE,,2017-11-07,5772
3828,UK,,2017-11-07,3835
5678,DE,,2017-11-07,5268
3900,UK,,2017-11-07,1208
5935,DE,,2017-11-07,1062
4016,UK,,2017-11-07,837
3850,UK,,2017-11-07,2737
6671,DE,,2017-11-07,497
6742,DE,,2017-11-07,604
6699,DE,,2017-11-07,290
45554,DE,,2017-11-07,477
6227,DE,,2017-11-07,311
4370,UK,,2017-11-07,400
4052,UK,,2017-11-07,191
4595,UK,,2017-11-07,1268
6654,DE,,2017-11-07,126
4279,UK,,2017-11-07,55
3700,UK,,2017-11-17,1562
6510,DE,,2017-11-07,8
6560,DE,,2017-11-17,327
4429,UK,,2017-11-17,242
3795,UK,,2017-11-17,1330
5797,DE,,2017-11-17,705
6101,DE,,2017-11-17,329
6023,DE,,2017-11-17,624
6695,DE,,2017-11-17,378
4378,UK,,2017-11-17,547
6358,DE,,2017-11-07,16
5770,DE,,2017-11-17,529
3728,UK,,2017-11-17,538
6027,DE,,2017-11-17,626
6699,DE,,2017-11-17,254
4692,UK,,2017-11-17,25
3794,UK,,2017-11-17,161
4324,UK,,2017-11-17,100
6655,DE,,2017-11-17,123
6650,DE,,2017-11-17,34
4033,UK,,2017-11-17,29
5797,DE,,2017-10-06,270
5763,DE,,2017-10-06,1031
5721,DE,,2017-10-06,2102
4605,UK,,2017-11-17,15
5788,DE,,2017-10-06,613
6744,DE,,2017-10-06,145
5749,DE,,2017-10-06,830
3741,UK,,2017-10-06,799
3800,UK,,2017-10-06,721
6683,DE,,2017-10-06,97
4043,UK,,2017-10-06,232
4683,UK,,2017-10-06,146
4212,UK,,2017-10-06,202
5998,DE,,2017-10-06,148
3897,UK,,2017-10-06,333
4460,UK,,2017-11-17,18
5783,DE,,2017-10-06,355
6327,DE,,2017-10-06,41
6021,DE,,2017-10-06,160
4646,UK,,2017-10-06,76
6653,DE,,2017-10-06,29
4685,UK,,2017-10-06,40
6313,DE,,2017-10-06,14
6789,DE,,2017-10-06,49
5930,DE,,2017-11-27,862
3724,UK,,2017-11-27,432
6008,DE,,2017-11-27,179
6761,DE,,2017-11-27,108
3716,UK,,2017-11-27,1069
4333,UK,,2017-11-27,301
4377,UK,,2017-11-27,109
4593,UK,,2017-11-27,173
4138,UK,,2017-10-06,22
6452,DE,,2017-11-27,242
6070,DE,,2017-11-27,260
4633,UK,,2017-11-27,6
6623,DE,,2017-11-27,421
4007,UK,,2017-11-27,10
6751,DE,,2017-11-27,22
4432,UK,,2017-11-27,46
6346,DE,,2017-11-27,73
4624,UK,,2017-11-27,16
4074,UK,,2017-10-06,3
3951,UK,,2017-11-27,51
4688,UK,,2017-10-06,1
5739,DE,,2017-10-16,107413
45554,DE,,2017-10-16,587
4108,UK,,2017-10-16,388
5906,DE,,2017-10-16,1527
6805,DE,,2017-11-27,12
4653,UK,,2017-10-16,87
5852,DE,,2017-10-26,1414
3705,UK,,2017-10-26,7825
3827,UK,,2017-10-26,14103
3803,UK,,2017-10-26,10940
6541,DE,,2017-10-16,444
6738,DE,,2017-10-16,343
6540,DE,,2017-10-16,203
4144,UK,,2017-10-16,100
4047,UK,,2017-10-16,88
6549,DE,,2017-10-16,273
6292,DE,,2017-10-06,2
6745,DE,,2017-10-16,98
6008,DE,,2017-10-26,896
6261,DE,,2017-10-26,507
4422,UK,,2017-10-26,585
5889,DE,,2017-10-26,1843
4396,UK,,2017-10-26,469
3804,UK,,2017-10-26,1094
6499,DE,,2017-10-26,487
6208,DE,,2017-10-26,170
5985,DE,,2017-10-26,378
4264,UK,,2017-10-26,514
6377,DE,,2017-10-26,120
6763,DE,,2017-11-27,3
3969,UK,,2017-10-16,9
4438,UK,,2017-10-26,151
6632,DE,,2017-10-26,270
6140,DE,,2017-10-26,610
6596,DE,,2017-10-26,802
5945,DE,,2017-10-26,156
4161,UK,,2017-10-26,178
4410,UK,,2017-10-26,155
6768,DE,,2017-10-26,302
6306,DE,,2017-11-27,1
4486,UK,,2017-10-26,137
4153,UK,,2017-10-26,39
6757,DE,,2017-10-26,249
6363,DE,,2017-10-26,12
6764,DE,,2017-10-26,64
6720,DE,,2017-11-03,162
6585,DE,,2017-11-03,1098
6670,DE,,2017-11-03,947
6671,DE,,2017-11-03,814
6285,DE,,2017-11-03,1297
5876,DE,,2017-11-03,951
3874,UK,,2017-11-03,19059
3876,UK,,2017-11-03,4883
6056,DE,,2017-11-03,1366
4084,UK,,2017-11-03,1217
4109,UK,,2017-10-26,24
6511,DE,,2017-11-03,240
6557,DE,,2017-11-03,769
6288,DE,,2017-11-03,124
6601,DE,,2017-11-03,289
3976,UK,,2017-11-03,135
6653,DE,,2017-11-03,52
6265,DE,,2017-11-03,32
6581,DE,,2017-11-03,51
5909,DE,,2017-11-03,16
6610,DE,,2017-10-26,9
6136,DE,,2017-11-03,17
6312,DE,,2017-11-03,37
4573,UK,,2017-10-16,1
3905,UK,,2017-10-25,5522
3826,UK,,2017-10-25,4617
4377,UK,,2017-10-25,728
4142,UK,,2017-10-25,195
6116,DE,,2017-10-25,1891
6152,DE,,2017-10-25,326
4663,UK,,2017-10-25,770
3754,UK,,2017-10-25,587
6117,DE,,2017-10-25,937
6495,DE,,2017-10-25,757
6793,DE,,2017-10-25,471
6630,DE,,2017-10-25,486
6440,DE,,2017-10-25,2458
6515,DE,,2017-10-25,73
5825,DE,,2017-10-25,2154
4045,UK,,2017-10-25,1481
6552,DE,,2017-10-25,570
3852,UK,,2017-10-25,264
4424,UK,,2017-10-25,197
6324,DE,,2017-10-25,229
4571,UK,,2017-10-25,31
3736,UK,,2017-10-25,33
4479,UK,,2017-10-25,41
4493,UK,,2017-10-25,34
5836,DE,,2017-11-02,62765
6446,DE,,2017-11-02,389
5698,DE,,2017-11-02,20844
5764,DE,,2017-11-02,1966
5813,DE,,2017-11-02,2126
3692,UK,,2017-11-02,8298
4500,UK,,2017-11-02,750
4389,UK,,2017-11-02,795
4198,UK,,2017-11-02,3718
4444,UK,,2017-11-02,677
6335,DE,,2017-11-02,930
6234,DE,,2017-11-02,1336
5728,DE,,2017-11-02,534
4045,UK,,2017-11-02,1583
3808,UK,,2017-11-02,2760
5853,DE,,2017-11-02,620
6681,DE,,2017-11-02,102
6064,DE,,2017-11-02,98
6419,DE,,2017-11-02,213
6762,DE,,2017-11-02,18
5878,DE,,2017-11-12,12730
6114,DE,,2017-11-12,1421
6702,DE,,2017-11-12,1626
3791,UK,,2017-11-12,2690
3838,UK,,2017-11-12,5843
4058,UK,,2017-11-12,446
4198,UK,,2017-11-12,3621
16161,US,23059,2017-11-03,1
6501,DE,,2017-11-12,216
3836,UK,,2017-11-12,841
4698,UK,,2017-11-12,117
6380,DE,,2017-11-12,2280
3940,UK,,2017-11-12,960
6272,DE,,2017-11-12,483
6949,DE,,2017-11-12,128
4624,UK,,2017-11-12,77
6271,DE,,2017-11-02,2
6149,DE,,2017-11-12,7
5776,DE,,2017-11-22,1535
5841,DE,,2017-11-22,2204
5699,DE,,2017-11-22,963
4655,UK,,2017-11-22,44
3771,UK,,2017-11-22,1207
4343,UK,,2017-11-22,946
6332,DE,,2017-11-22,159
4212,UK,,2017-11-22,196
6369,DE,,2017-11-22,223
3950,UK,,2017-11-22,102
6806,DE,,2017-11-22,80
6755,DE,,2017-11-22,62
4117,UK,,2017-11-22,8
3914,UK,,2017-11-22,61
3697,UK,,2017-10-11,4897
3720,UK,,2017-10-11,858
6707,DE,,2017-10-11,194
6316,DE,,2017-10-11,336
5715,DE,,2017-10-11,376
4401,UK,,2017-10-11,92
6285,DE,,2017-10-11,130
5876,DE,,2017-10-11,130
6409,DE,,2017-10-11,174
5788,DE,,2017-10-11,308
5824,DE,,2017-10-11,68
4143,UK,,2017-10-11,137
6776,DE,,2017-10-11,56
6664,DE,,2017-10-11,65
3953,IM,,2017-10-11,14
3936,UK,,2017-10-21,5511
3883,UK,,2017-10-21,932
3870,UK,,2017-10-21,4607
4375,UK,,2017-10-21,1142
4682,UK,,2017-10-21,614
6278,DE,,2017-10-21,432
6240,DE,,2017-10-11,50
4309,UK,,2017-10-11,24
6037,DE,,2017-10-11,64
6516,DE,,2017-10-21,773
6753,DE,,2017-10-21,79
4122,UK,,2017-10-21,306
6124,DE,,2017-10-21,503
6562,DE,,2017-10-21,32
6202,DE,,2017-10-21,74
6326,DE,,2017-10-21,83
6430,DE,,2017-10-21,376
6390,DE,,2017-10-21,74
6362,DE,,2017-10-21,140
5672,DE,,2017-10-20,105279
3831,UK,,2017-10-20,2884
5942,DE,,2017-10-11,13
5685,DE,,2017-10-20,2247
5872,DE,,2017-10-20,1259
5827,DE,,2017-10-20,1782
6351,DE,,2017-10-20,529
6473,DE,,2017-10-20,67
6322,DE,,2017-10-20,113
4362,UK,,2017-10-20,1866
5893,DE,,2017-10-20,877
4441,UK,,2017-10-20,975
4112,UK,,2017-10-20,842
4152,UK,,2017-10-20,532
5789,DE,,2017-10-09,1600
6605,DE,,2017-10-09,238
6384,DE,,2017-10-09,243
4192,UK,,2017-10-09,945
5746,DE,,2017-10-09,281
3864,UK,,2017-10-09,168
5981,DE,,2017-10-20,61
4519,UK,,2017-10-11,3
5693,DE,,2017-10-09,808
6598,DE,,2017-10-20,43
6570,DE,,2017-10-20,117
6796,DE,,2017-10-20,583
6735,DE,,2017-10-20,51
6479,DE,,2017-10-20,31
5947,DE,,2017-10-20,54
4574,UK,,2017-10-20,58
3866,UK,,2017-10-09,1409
4262,UK,,2017-10-09,522
5984,DE,,2017-10-09,65
4312,UK,,2017-10-09,167
5704,DE,,2017-10-09,1021
3716,UK,,2017-10-09,872
6073,DE,,2017-10-21,33
5996,DE,,2017-10-09,132
6526,DE,,2017-10-09,287
4043,UK,,2017-10-09,247
4315,UK,,2017-10-09,138
4699,UK,,2017-10-09,15
6045,DE,,2017-10-09,250
5986,DE,,2017-10-09,126
3940,UK,,2017-10-09,109
4446,UK,,2017-10-09,133
3758,UK,,2017-10-09,23
3948,UK,,2017-10-19,2310
3729,UK,,2017-10-19,7709
3814,UK,,2017-10-19,5205
5674,DE,,2017-10-19,9809
4660,UK,,2017-10-09,73
5695,DE,,2017-10-19,6820
3881,UK,,2017-10-19,1523
6660,DE,,2017-10-09,8
4134,UK,,2017-10-09,5
4424,UK,,2017-10-19,194
6439,DE,,2017-10-19,431
6062,DE,,2017-10-09,5
3867,UK,,2017-10-19,717
3880,UK,,2017-10-19,334
6058,DE,,2017-10-09,7
6679,DE,,2017-10-19,581
4405,UK,,2017-10-19,204
6273,DE,,2017-10-19,766
4411,UK,,2017-10-19,181
6239,DE,,2017-10-19,881
6347,DE,,2017-10-19,434
3909,UK,,2017-10-19,109
4702,UK,,2017-10-19,6
1827,CA,H4A,2017-10-09,2
3697,UK,,2017-10-30,16792
4120,UK,,2017-10-30,1914
3819,UK,,2017-10-30,3075
6615,DE,,2017-10-30,502
6306,DE,,2017-10-19,4
6212,DE,,2017-10-30,408
6235,DE,,2017-10-30,1461
4084,UK,,2017-10-30,577
4065,UK,,2017-10-30,449
5856,DE,,2017-10-30,1615
5723,DE,,2017-10-30,2415
4104,UK,,2017-10-30,338
4393,UK,,2017-10-30,427
6296,DE,,2017-10-30,540
20170,US,34786,2017-10-19,1
4559,UK,,2017-10-30,75
4658,UK,,2017-10-30,428
6468,DE,,2017-10-30,383
6901,DE,,2017-10-29,633
5726,DE,,2017-10-29,3582
6207,DE,,2017-10-29,418
6509,DE,,2017-10-29,365
4692,UK,,2017-10-29,57
4059,UK,,2017-10-29,368
4047,UK,,2017-10-29,317
6519,DE,,2017-10-29,1259
5766,DE,,2017-10-29,1690
4339,UK,,2017-10-29,700
4507,UK,,2017-11-06,1958
6719,DE,,2017-11-06,723
3846,UK,,2017-11-06,2435
5734,DE,,2017-11-06,6074
3835,UK,,2017-11-06,7782
6005,DE,,2017-10-29,550
3935,UK,,2017-10-30,163
6248,DE,,2017-10-29,518
4003,UK,,2017-10-29,228
4351,UK,,2017-10-29,324
6390,DE,,2017-10-29,66
5927,DE,,2017-10-29,378
4076,UK,,2017-10-29,48
3951,UK,,2017-10-29,113
6623,DE,,2017-11-06,712
3880,UK,,2017-11-06,401
3985,UK,,2017-11-06,471
6097,DE,,2017-10-30,17
4572,UK,,2017-10-30,52
6386,DE,,2017-11-06,451
6313,DE,,2017-11-06,21
5992,DE,,2017-11-06,611
6092,DE,,2017-11-06,516
4646,UK,,2017-11-06,343
4638,UK,,2017-11-06,123
6547,DE,,2017-11-06,343
6431,DE,,2017-11-06,235
6525,DE,,2017-11-06,45
6123,DE,,2017-11-16,1089
5799,DE,,2017-11-16,988
6516,DE,,2017-11-16,532
3771,UK,,2017-11-16,2760
4488,UK,,2017-11-16,786
4706,UK,,2017-11-16,342
4354,UK,,2017-11-16,438
3773,UK,,2017-11-16,574
6257,DE,,2017-11-16,278
4148,UK,,2017-11-16,575
4195,UK,,2017-11-16,806
3890,UK,,2017-11-16,663
4638,UK,,2017-11-16,85
6363,DE,,2017-11-06,12
3878,UK,,2017-10-29,6
6696,DE,,2017-11-16,283
4654,UK,,2017-10-29,26
4057,UK,,2017-10-29,2
6657,DE,,2017-11-06,22
6097,DE,,2017-11-16,16
6680,DE,,2017-11-16,15
4026,UK,,2017-11-06,56
1047,BE,,2017-10-29,1
3670,EG,,2017-11-06,1
6557,DE,,2017-10-05,2552
6549,DE,,2017-10-05,1640
3765,UK,,2017-10-05,7657
4491,UK,,2017-10-05,410
5717,DE,,2017-10-05,13760
5871,DE,,2017-10-05,1600
4250,UK,,2017-10-05,1537
6433,DE,,2017-10-05,7812
4015,UK,,2017-10-05,357
4262,UK,,2017-10-05,549
4472,UK,,2017-10-05,266
4424,UK,,2017-10-05,67
4706,UK,,2017-10-05,161
6053,DE,,2017-11-26,206
3723,UK,,2017-11-26,5924
5776,DE,,2017-11-26,1590
3692,UK,,2017-11-26,2096
4358,UK,,2017-11-26,444
4289,UK,,2017-11-26,1278
6384,DE,,2017-11-26,379
4325,UK,,2017-11-26,442
4511,UK,,2017-11-26,139
4675,UK,,2017-10-05,13
6530,DE,,2017-11-26,63
4200,UK,,2017-11-26,208
4547,UK,,2017-11-26,156
3700,UK,,2017-11-26,1116
4328,UK,,2017-11-26,421
6120,DE,,2017-11-26,133
6677,DE,,2017-11-26,81
6274,DE,,2017-11-26,49
4385,UK,,2017-11-26,18
4473,UK,,2017-11-26,48
5825,DE,,2017-10-15,1455
3890,UK,,2017-10-15,715
6000,DE,,2017-11-26,32
6439,DE,,2017-10-15,489
3956,UK,,2017-11-26,6
2903,CN,,2017-11-26,1
5861,DE,,2017-10-15,968
6272,DE,,2017-10-15,198
3969,UK,,2017-11-26,15
4240,UK,,2017-10-15,711
4123,UK,,2017-10-15,249
6164,DE,,2017-10-15,686
6343,DE,,2017-10-15,409
4182,UK,,2017-10-15,20
3964,UK,,2017-10-15,108
6242,DE,,2017-10-15,869
6591,DE,,2017-10-15,287
6074,DE,,2017-10-15,345
5928,DE,,2017-10-15,191
3763,UK,,2017-10-14,43686
3946,UK,,2017-10-14,4750
4058,UK,,2017-10-15,86
6773,DE,,2017-10-15,104
5765,DE,,2017-10-14,1241
5894,DE,,2017-10-24,28678
5780,DE,,2017-10-24,3545
6020,DE,,2017-10-24,310
6117,DE,,2017-10-24,723
4225,UK,,2017-10-24,3251
6170,DE,,2017-10-24,901
4560,UK,,2017-10-24,156
3985,UK,,2017-10-24,667
4347,UK,,2017-10-24,1068
4272,UK,,2017-10-24,619
4076,UK,,2017-10-14,43
3773,UK,,2017-10-14,1116
5822,DE,,2017-10-24,1460
6110,DE,,2017-10-24,488
4345,UK,,2017-10-24,929
3969,UK,,2017-10-15,25
6073,DE,,2017-10-15,27
6356,DE,,2017-10-15,33
5811,DE,,2017-10-24,1121
6378,DE,,2017-10-24,479
5811,DE,,2017-10-14,737
6640,DE,,2017-10-14,947
6788,DE,,2017-10-14,110
6406,DE,,2017-10-14,679
4320,UK,,2017-10-14,339
6188,DE,,2017-10-14,394
6591,DE,,2017-10-14,181
4119,UK,,2017-10-14,69
4536,UK,,2017-10-15,10
3960,UK,,2017-10-24,408
4254,UK,,2017-10-14,18
5948,DE,,2017-10-24,61
5941,DE,,2017-10-24,134
4554,UK,,2017-10-24,86
5785,DE,,2017-11-01,3449
5769,DE,,2017-11-01,1168
3862,UK,,2017-11-01,2079
6167,DE,,2017-11-01,2734
6063,DE,,2017-11-01,682
6319,DE,,2017-11-01,584
6125,DE,,2017-11-01,725
6109,DE,,2017-11-01,894
6043,DE,,2017-11-01,90
5983,DE,,2017-11-01,2842
4333,UK,,2017-11-01,1562
3709,UK,,2017-11-01,3412
3911,UK,,2017-11-01,2983
4099,UK,,2017-11-01,1236
4225,UK,,2017-11-01,5072
4479,UK,,2017-11-01,76
4359,UK,,2017-11-01,108
4050,UK,,2017-11-01,119
4451,UK,,2017-11-01,217
4126,UK,,2017-11-01,7
4309,UK,,2017-11-01,527
4058,UK,,2017-11-01,298
4165,UK,,2017-11-01,83
4481,UK,,2017-11-01,113
4624,UK,,2017-11-01,32
4461,UK,,2017-11-01,69
3755,UK,,2017-11-11,237
4464,UK,,2017-11-11,1564
6480,DE,,2017-11-11,574
3838,UK,,2017-11-11,5901
4551,UK,,2017-11-11,204
5784,DE,,2017-11-11,1915
6243,DE,,2017-11-11,1297
5880,DE,,2017-11-11,667
6679,DE,,2017-11-11,935
4685,UK,,2017-11-11,600
6109,DE,,2017-11-11,827
6732,DE,,2017-11-11,296
6695,DE,,2017-11-11,634
6587,DE,,2017-11-11,242
6755,DE,,2017-11-11,388
6536,DE,,2017-11-11,32
4568,UK,,2017-11-11,250
4542,UK,,2017-11-11,114
6328,DE,,2017-11-11,689
6283,DE,,2017-11-21,904
6629,DE,,2017-11-21,198
6761,DE,,2017-11-21,116
6110,DE,,2017-11-21,227
4120,UK,,2017-11-21,620
4484,UK,,2017-11-21,16
4418,UK,,2017-11-21,93
3894,UK,,2017-11-21,508
6120,DE,,2017-11-21,188
4405,UK,,2017-11-21,120
4036,UK,,2017-11-21,128
4157,UK,,2017-11-21,141
6009,DE,,2017-11-21,152
6699,DE,,2017-11-21,215
6363,DE,,2017-11-11,21
4026,UK,,2017-11-21,9
6599,DE,,2017-11-21,177
6476,DE,,2017-11-21,97
5980,DE,,2017-11-11,71
6800,DE,,2017-11-11,24
5696,DE,,2017-10-10,2590
5819,DE,,2017-10-10,307
6516,DE,,2017-10-10,208
5717,DE,,2017-10-10,509
6042,DE,,2017-10-10,140
5716,DE,,2017-10-10,605
6806,DE,,2017-10-10,17
4185,UK,,2017-10-10,79
4287,UK,,2017-10-10,107
4100,UK,,2017-10-10,103
,EG,,2017-11-01,1
5708,DE,,2017-11-19,3097
4634,UK,,2017-10-10,96
33116,UK,,2017-10-10,22
,ES,,2017-11-11,3
6476,DE,,2017-10-10,10
6987,DE,,2017-10-10,30
6630,DE,,2017-10-10,65
6187,DE,,2017-11-19,215
5904,DE,,2017-11-19,535
3769,UK,,2017-11-19,3990
5694,DE,,2017-11-19,1397
6739,DE,,2017-11-19,315
6474,DE,,2017-11-19,446
5768,DE,,2017-11-19,617
4339,UK,,2017-11-19,327
3913,UK,,2017-11-19,115
6024,DE,,2017-11-19,243
5976,DE,,2017-10-10,18
6761,DE,,2017-10-10,64
4001,UK,,2017-11-19,119
4085,UK,,2017-11-19,196
6145,DE,,2017-11-19,154
6087,DE,,2017-11-19,11
6069,DE,,2017-11-19,114
4598,UK,,2017-10-10,27
3739,UK,,2017-10-08,2464
3818,UK,,2017-10-08,738
30553,DE,,2017-10-08,444
4517,UK,,2017-10-08,392
6109,DE,,2017-10-08,284
6756,DE,,2017-10-08,183
3741,UK,,2017-10-08,1445
4098,UK,,2017-10-08,10
5985,DE,,2017-10-08,178
3799,UK,,2017-10-08,951
33164,UK,,2017-10-08,78
4604,UK,,2017-10-08,67
6419,DE,,2017-10-08,43
6743,DE,,2017-10-08,25
6712,DE,,2017-10-08,112
6365,DE,,2017-10-08,186
6222,DE,,2017-10-08,104
5975,DE,,2017-10-08,24
